weather_id,sensor_id,time,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,rain,values_pm25
W1304607_2023062714,1304607,2023-06-27 14:00:00,20.7,54,14.1,1019.8,0.0,6.7
W1304607_2023062715,1304607,2023-06-27 15:00:00,21.3,53,15.0,1019.3,0.0,7.3
W1304607_2023062716,1304607,2023-06-27 16:00:00,21.6,53,14.8,1018.8,0.0,4.4
W1304607_2023062717,1304607,2023-06-27 17:00:00,21.5,53,15.6,1018.4,0.0,6.1
W1304607_2023062718,1304607,2023-06-27 18:00:00,21.5,56,14.7,1017.8,0.0,
W1304607_2023062719,1304607,2023-06-27 19:00:00,21.0,59,15.5,1017.8,0.0,
W1304607_2023062720,1304607,2023-06-27 20:00:00,20.3,65,15.3,1017.8,0.0,
W1304607_2023062721,1304607,2023-06-27 21:00:00,19.6,69,13.7,1017.8,0.0,
W1304607_2023062722,1304607,2023-06-27 22:00:00,19.2,72,14.0,1018.0,0.0,
W1304607_2023062723,1304607,2023-06-27 23:00:00,18.9,75,15.1,1017.8,0.0,
W1304607_2023062800,1304607,2023-06-28 00:00:00,18.2,80,12.8,1017.6,0.0,
W1304607_2023062801,1304607,2023-06-28 01:00:00,16.7,88,13.7,1017.7,0.0,
W1304607_2023062802,1304607,2023-06-28 02:00:00,16.6,91,12.4,1017.4,0.0,
W1304607_2023062803,1304607,2023-06-28 03:00:00,17.2,88,11.3,1017.2,0.0,
W1304607_2023062804,1304607,2023-06-28 04:00:00,17.2,89,10.1,1016.8,0.0,
W1304607_2023062805,1304607,2023-06-28 05:00:00,17.1,90,9.3,1016.5,0.0,
W1304607_2023062806,1304607,2023-06-28 06:00:00,17.3,89,11.4,1016.3,0.0,
W1304607_2023062807,1304607,2023-06-28 07:00:00,18.3,84,14.3,1016.3,0.0,
W1304607_2023062808,1304607,2023-06-28 08:00:00,19.0,80,15.1,1016.5,0.1,
W1304607_2023062809,1304607,2023-06-28 09:00:00,19.4,79,14.2,1016.7,0.0,
W1304607_2023062810,1304607,2023-06-28 10:00:00,20.2,76,13.9,1016.5,0.0,
W1304607_2023062811,1304607,2023-06-28 11:00:00,21.1,73,13.9,1016.3,0.0,
W1304607_2023062812,1304607,2023-06-28 12:00:00,22.1,68,12.8,1016.1,0.0,
W1304607_2023062813,1304607,2023-06-28 13:00:00,21.4,74,15.4,1016.2,0.0,
W1304607_2023062814,1304607,2023-06-28 14:00:00,21.5,73,13.5,1016.1,0.0,
W1304607_2023062815,1304607,2023-06-28 15:00:00,22.2,70,11.6,1015.9,0.0,
W1304607_2023062816,1304607,2023-06-28 16:00:00,22.4,70,11.8,1015.5,0.0,
W1304607_2023062817,1304607,2023-06-28 17:00:00,23.4,66,14.1,1015.1,0.0,
W1304607_2023062818,1304607,2023-06-28 18:00:00,23.2,65,12.7,1014.5,0.0,
W1304607_2023062819,1304607,2023-06-28 19:00:00,22.7,67,12.5,1014.4,0.0,
W1304607_2023062820,1304607,2023-06-28 20:00:00,22.2,66,12.2,1014.3,0.0,
W1304607_2023062821,1304607,2023-06-28 21:00:00,21.1,70,11.5,1014.4,0.0,
W1304607_2023062822,1304607,2023-06-28 22:00:00,20.2,75,10.9,1014.7,0.0,
W1304607_2023062823,1304607,2023-06-28 23:00:00,18.9,81,11.2,1014.7,0.0,
W1304607_2023062900,1304607,2023-06-29 00:00:00,18.0,88,11.6,1014.5,0.6,
W1304607_2023062901,1304607,2023-06-29 01:00:00,17.9,92,11.8,1014.5,0.0,
W1304607_2023062902,1304607,2023-06-29 02:00:00,17.5,94,10.0,1014.0,0.0,
W1304607_2023062903,1304607,2023-06-29 03:00:00,17.2,94,12.6,1013.9,1.1,
W1304607_2023062904,1304607,2023-06-29 04:00:00,16.8,95,12.2,1013.5,0.9,
W1304607_2023062905,1304607,2023-06-29 05:00:00,16.9,95,11.7,1013.2,1.0,
W1304607_2023062906,1304607,2023-06-29 06:00:00,16.7,95,11.5,1013.4,1.2,
W1304607_2023062907,1304607,2023-06-29 07:00:00,16.0,93,12.1,1013.8,1.1,
W1304607_2023062908,1304607,2023-06-29 08:00:00,16.0,92,12.9,1014.2,1.3,
W1304607_2023062909,1304607,2023-06-29 09:00:00,16.0,92,12.4,1014.4,1.1,
W1304607_2023062910,1304607,2023-06-29 10:00:00,16.3,90,14.5,1014.7,0.2,
W1304607_2023062911,1304607,2023-06-29 11:00:00,16.8,85,14.2,1015.1,0.0,
W1304607_2023062912,1304607,2023-06-29 12:00:00,17.7,78,14.8,1015.3,0.0,7.9
W1304607_2023062913,1304607,2023-06-29 13:00:00,18.6,71,11.7,1015.6,0.0,2.6
W1304607_2023062914,1304607,2023-06-29 14:00:00,20.4,57,10.6,1015.5,0.0,3.2
W1304607_2023062915,1304607,2023-06-29 15:00:00,21.4,50,10.2,1015.2,0.0,3.9
W1304607_2023062916,1304607,2023-06-29 16:00:00,21.6,49,12.9,1015.1,0.0,1.9
W1304607_2023062917,1304607,2023-06-29 17:00:00,21.3,48,11.5,1015.0,0.0,5.8
W1304607_2023062918,1304607,2023-06-29 18:00:00,21.2,48,8.2,1014.7,0.0,5.1
W1304607_2023062919,1304607,2023-06-29 19:00:00,21.0,48,7.1,1014.6,0.0,10.2
W1304607_2023062920,1304607,2023-06-29 20:00:00,19.9,56,5.2,1014.7,0.0,11.6
W1304607_2023062921,1304607,2023-06-29 21:00:00,18.4,63,5.4,1014.6,0.0,9.9
W1304607_2023062922,1304607,2023-06-29 22:00:00,17.4,63,7.6,1014.9,0.0,7.7
W1304607_2023062923,1304607,2023-06-29 23:00:00,17.0,68,3.1,1015.1,0.0,
W1304607_2023063000,1304607,2023-06-30 00:00:00,16.7,72,7.6,1015.2,0.0,
W1304607_2023063001,1304607,2023-06-30 01:00:00,15.1,80,7.1,1014.8,0.0,6.2
W1304607_2023063002,1304607,2023-06-30 02:00:00,14.1,82,5.7,1014.6,0.0,7.7
W1304607_2023063003,1304607,2023-06-30 03:00:00,12.4,91,6.6,1014.0,0.0,6.8
W1304607_2023063004,1304607,2023-06-30 04:00:00,11.9,94,5.4,1013.6,0.0,8.3
W1304607_2023063005,1304607,2023-06-30 05:00:00,12.0,96,5.6,1013.7,0.0,5.7
W1304607_2023063006,1304607,2023-06-30 06:00:00,12.6,94,9.4,1013.6,0.0,4.1
W1304607_2023063007,1304607,2023-06-30 07:00:00,13.8,82,9.3,1013.5,0.0,2.3
W1304607_2023063008,1304607,2023-06-30 08:00:00,15.1,72,9.5,1013.5,0.0,1.1
W1304607_2023063009,1304607,2023-06-30 09:00:00,17.0,61,10.7,1013.2,0.0,5.1
W1304607_2023063010,1304607,2023-06-30 10:00:00,18.4,52,15.6,1013.0,0.0,6.5
W1304607_2023063011,1304607,2023-06-30 11:00:00,18.8,49,19.8,1012.5,0.0,2.6
W1304607_2023063012,1304607,2023-06-30 12:00:00,18.5,51,20.7,1011.8,0.0,4.6
W1304607_2023063013,1304607,2023-06-30 13:00:00,18.8,61,23.4,1011.4,0.0,3.5
W1304607_2023063014,1304607,2023-06-30 14:00:00,17.7,70,25.8,1011.0,0.1,5.8
W1304607_2023063015,1304607,2023-06-30 15:00:00,17.9,70,29.3,1010.2,0.0,
W1304607_2023063016,1304607,2023-06-30 16:00:00,18.1,70,30.6,1009.4,0.0,
W1304607_2023063017,1304607,2023-06-30 17:00:00,18.3,71,29.5,1008.5,0.0,
W1304607_2023063018,1304607,2023-06-30 18:00:00,18.0,75,28.6,1007.8,0.0,
W1304607_2023063019,1304607,2023-06-30 19:00:00,17.9,78,26.1,1007.1,0.0,
W1304607_2023063020,1304607,2023-06-30 20:00:00,18.3,78,20.2,1006.5,0.0,
W1304607_2023063021,1304607,2023-06-30 21:00:00,17.9,81,19.0,1006.0,0.0,
W1304607_2023063022,1304607,2023-06-30 22:00:00,17.5,85,19.0,1005.7,0.2,
W1304607_2023063023,1304607,2023-06-30 23:00:00,17.3,88,19.4,1005.1,0.2,
W1304607_2023070100,1304607,2023-07-01 00:00:00,17.3,89,19.6,1004.5,0.0,
W1304607_2023070101,1304607,2023-07-01 01:00:00,17.2,90,18.8,1004.2,0.0,
W1304607_2023070102,1304607,2023-07-01 02:00:00,17.4,90,18.5,1003.9,0.0,
W1304607_2023070103,1304607,2023-07-01 03:00:00,17.4,90,17.2,1003.2,0.0,
W1304607_2023070104,1304607,2023-07-01 04:00:00,17.4,89,17.3,1003.1,0.0,
W1304607_2023070105,1304607,2023-07-01 05:00:00,17.3,88,17.0,1003.1,0.1,
W1304607_2023070106,1304607,2023-07-01 06:00:00,17.2,88,16.7,1003.0,0.1,
W1304607_2023070107,1304607,2023-07-01 07:00:00,17.5,86,16.2,1003.1,0.0,
W1304607_2023070108,1304607,2023-07-01 08:00:00,18.1,78,21.5,1003.5,0.0,
W1304607_2023070109,1304607,2023-07-01 09:00:00,18.8,71,21.7,1003.7,0.0,4.9
W1304607_2023070110,1304607,2023-07-01 10:00:00,19.6,62,22.0,1003.9,0.0,8.4
W1304607_2023070111,1304607,2023-07-01 11:00:00,19.8,61,21.3,1004.1,0.0,1.4
W1304607_2023070112,1304607,2023-07-01 12:00:00,20.1,59,20.7,1004.3,0.0,3.0
W1304607_2023070113,1304607,2023-07-01 13:00:00,20.7,59,23.3,1004.7,0.0,2.2
W1304607_2023070114,1304607,2023-07-01 14:00:00,20.9,55,22.5,1004.9,0.0,7.1
W1304607_2023070115,1304607,2023-07-01 15:00:00,21.1,54,23.8,1005.1,0.0,5.3
W1304607_2023070116,1304607,2023-07-01 16:00:00,21.2,53,23.7,1005.1,0.0,9.6
W1304607_2023070117,1304607,2023-07-01 17:00:00,21.2,52,21.2,1005.2,0.0,7.3
W1304607_2023070118,1304607,2023-07-01 18:00:00,21.2,49,21.1,1005.2,0.0,9.9
W1304607_2023070119,1304607,2023-07-01 19:00:00,20.9,50,17.4,1005.2,0.0,11.2
W1304607_2023070120,1304607,2023-07-01 20:00:00,20.2,51,15.0,1005.8,0.0,13.8
W1304607_2023070121,1304607,2023-07-01 21:00:00,19.2,51,15.4,1006.7,0.0,11.7
W1304607_2023070122,1304607,2023-07-01 22:00:00,18.5,52,12.5,1007.7,0.0,13.7
W1304607_2023070123,1304607,2023-07-01 23:00:00,17.7,56,12.4,1008.1,0.0,13.8
W1304607_2023070200,1304607,2023-07-02 00:00:00,16.4,62,11.9,1008.4,0.0,13.6
W1304607_2023070201,1304607,2023-07-02 01:00:00,14.8,69,12.2,1008.9,0.0,11.0
W1304607_2023070202,1304607,2023-07-02 02:00:00,13.8,75,11.9,1009.1,0.0,13.2
W1304607_2023070203,1304607,2023-07-02 03:00:00,13.2,81,11.5,1009.4,0.0,11.8
W1304607_2023070204,1304607,2023-07-02 04:00:00,12.6,83,11.5,1009.6,0.0,11.5
W1304607_2023070205,1304607,2023-07-02 05:00:00,12.1,85,11.6,1009.9,0.0,7.8
W1304607_2023070206,1304607,2023-07-02 06:00:00,12.7,84,12.7,1010.3,0.0,6.2
W1304607_2023070207,1304607,2023-07-02 07:00:00,14.1,78,12.3,1010.5,0.0,7.2
W1304607_2023070208,1304607,2023-07-02 08:00:00,15.7,69,15.9,1010.9,0.0,4.3
W1304607_2023070209,1304607,2023-07-02 09:00:00,17.0,61,19.4,1010.8,0.0,5.2
W1304607_2023070210,1304607,2023-07-02 10:00:00,17.8,56,22.0,1010.7,0.0,4.4
W1304607_2023070211,1304607,2023-07-02 11:00:00,18.4,53,22.1,1010.6,0.0,5.3
W1304607_2023070212,1304607,2023-07-02 12:00:00,19.3,49,23.4,1010.6,0.0,4.4
W1304607_2023070213,1304607,2023-07-02 13:00:00,19.2,50,22.7,1010.5,0.0,6.3
W1304607_2023070214,1304607,2023-07-02 14:00:00,19.2,49,22.0,1010.6,0.0,6.1
W1304607_2023070215,1304607,2023-07-02 15:00:00,19.5,45,24.5,1010.5,0.0,7.2
W1304607_2023070216,1304607,2023-07-02 16:00:00,19.6,46,25.3,1010.4,0.0,7.4
W1304607_2023070217,1304607,2023-07-02 17:00:00,19.3,45,23.8,1010.3,0.0,6.7
W1304607_2023070218,1304607,2023-07-02 18:00:00,19.3,42,25.9,1009.9,0.0,6.7
W1304607_2023070219,1304607,2023-07-02 19:00:00,18.8,42,22.4,1009.6,0.0,7.0
W1304607_2023070220,1304607,2023-07-02 20:00:00,17.6,46,19.9,1009.8,0.0,5.6
W1304607_2023070221,1304607,2023-07-02 21:00:00,16.5,49,18.3,1009.7,0.0,7.7
W1304607_2023070222,1304607,2023-07-02 22:00:00,15.6,55,18.9,1010.2,0.0,6.5
W1304607_2023070223,1304607,2023-07-02 23:00:00,14.8,60,17.2,1010.3,0.0,5.6
W1304607_2023070300,1304607,2023-07-03 00:00:00,14.1,66,16.1,1010.1,0.0,4.0
W1304607_2023070301,1304607,2023-07-03 01:00:00,13.7,69,16.3,1010.5,0.0,6.5
W1304607_2023070302,1304607,2023-07-03 02:00:00,13.1,74,15.3,1010.4,0.0,5.8
W1304607_2023070303,1304607,2023-07-03 03:00:00,12.9,78,15.1,1010.3,0.0,5.8
W1304607_2023070304,1304607,2023-07-03 04:00:00,12.4,82,14.6,1009.9,0.0,5.4
W1304607_2023070305,1304607,2023-07-03 05:00:00,12.1,83,14.2,1009.8,0.0,6.0
W1304607_2023070306,1304607,2023-07-03 06:00:00,12.6,82,15.5,1009.7,0.0,
W1304607_2023070307,1304607,2023-07-03 07:00:00,13.8,78,16.3,1010.0,0.0,6.5
W1304607_2023070308,1304607,2023-07-03 08:00:00,15.1,69,20.5,1010.1,0.0,3.3
W1304607_2023070309,1304607,2023-07-03 09:00:00,16.4,58,23.6,1010.0,0.0,5.6
W1304607_2023070310,1304607,2023-07-03 10:00:00,17.4,54,28.1,1009.8,0.0,5.1
W1304607_2023070311,1304607,2023-07-03 11:00:00,17.4,59,24.7,1009.9,0.1,4.9
W1304607_2023070312,1304607,2023-07-03 12:00:00,17.7,57,27.4,1009.9,0.1,8.4
W1304607_2023070313,1304607,2023-07-03 13:00:00,19.0,50,26.9,1009.5,0.1,3.9
W1304607_2023070314,1304607,2023-07-03 14:00:00,19.5,48,29.0,1009.0,0.0,2.9
W1304607_2023070315,1304607,2023-07-03 15:00:00,18.1,56,31.7,1008.9,0.1,1.5
W1304607_2023070316,1304607,2023-07-03 16:00:00,17.4,61,33.4,1008.8,0.1,2.2
W1304607_2023070317,1304607,2023-07-03 17:00:00,17.4,62,26.7,1008.6,0.1,3.7
W1304607_2023070318,1304607,2023-07-03 18:00:00,18.3,55,31.3,1008.4,0.0,2.7
W1304607_2023070319,1304607,2023-07-03 19:00:00,18.0,53,28.2,1008.5,0.0,3.2
W1304607_2023070320,1304607,2023-07-03 20:00:00,17.4,55,23.3,1008.7,0.0,5.0
W1304607_2023070321,1304607,2023-07-03 21:00:00,16.2,58,23.5,1009.3,0.0,3.9
W1304607_2023070322,1304607,2023-07-03 22:00:00,15.1,62,21.6,1010.0,0.0,3.2
W1304607_2023070323,1304607,2023-07-03 23:00:00,14.4,66,20.1,1010.4,0.0,4.1
W1304607_2023070400,1304607,2023-07-04 00:00:00,13.7,71,19.8,1010.5,0.0,3.8
W1304607_2023070401,1304607,2023-07-04 01:00:00,13.6,75,18.8,1010.8,0.0,1.3
W1304607_2023070402,1304607,2023-07-04 02:00:00,13.2,77,16.8,1010.9,0.0,3.0
W1304607_2023070403,1304607,2023-07-04 03:00:00,13.2,78,15.8,1010.7,0.0,4.0
W1304607_2023070404,1304607,2023-07-04 04:00:00,13.2,79,16.6,1010.5,0.0,3.5
W1304607_2023070405,1304607,2023-07-04 05:00:00,13.3,79,15.8,1010.4,0.0,6.7
W1304607_2023070406,1304607,2023-07-04 06:00:00,13.6,79,16.6,1010.3,0.0,4.0
W1304607_2023070407,1304607,2023-07-04 07:00:00,14.3,77,15.5,1010.3,0.0,1.0
W1304607_2023070408,1304607,2023-07-04 08:00:00,15.5,71,15.9,1010.4,0.0,12.7
W1304607_2023070409,1304607,2023-07-04 09:00:00,16.8,64,13.9,1010.5,0.0,2.0
W1304607_2023070410,1304607,2023-07-04 10:00:00,17.9,56,14.9,1010.3,0.0,8.5
W1304607_2023070411,1304607,2023-07-04 11:00:00,18.2,55,16.6,1010.4,0.0,6.6
W1304607_2023070412,1304607,2023-07-04 12:00:00,18.7,60,13.1,1009.9,0.2,7.2
W1304607_2023070413,1304607,2023-07-04 13:00:00,17.6,60,16.6,1010.2,1.2,
W1304607_2023070414,1304607,2023-07-04 14:00:00,17.7,61,16.4,1009.7,0.1,
W1304607_2023070415,1304607,2023-07-04 15:00:00,16.7,71,14.5,1009.4,0.4,
W1304607_2023070416,1304607,2023-07-04 16:00:00,15.4,83,12.6,1008.8,0.9,
W1304607_2023070417,1304607,2023-07-04 17:00:00,16.5,81,9.5,1008.0,0.3,
W1304607_2023070418,1304607,2023-07-04 18:00:00,15.1,90,11.6,1007.1,2.3,11.1
W1304607_2023070419,1304607,2023-07-04 19:00:00,14.9,89,9.5,1006.1,1.6,7.3
W1304607_2023070420,1304607,2023-07-04 20:00:00,14.3,92,7.4,1005.6,1.9,
W1304607_2023070421,1304607,2023-07-04 21:00:00,14.3,92,5.5,1005.0,2.0,
W1304607_2023070422,1304607,2023-07-04 22:00:00,14.0,92,8.3,1004.4,1.3,5.0
W1304607_2023070423,1304607,2023-07-04 23:00:00,13.9,93,11.1,1004.3,0.9,2.1
W1304607_2023070500,1304607,2023-07-05 00:00:00,13.3,87,14.4,1004.2,1.5,6.3
W1304607_2023070501,1304607,2023-07-05 01:00:00,12.1,93,16.7,1004.6,1.8,6.2
W1304607_2023070502,1304607,2023-07-05 02:00:00,11.9,91,17.9,1004.7,1.6,5.8
W1304607_2023070503,1304607,2023-07-05 03:00:00,12.0,90,19.8,1005.2,0.5,3.2
W1304607_2023070504,1304607,2023-07-05 04:00:00,11.5,91,21.3,1005.8,0.0,3.4
W1304607_2023070505,1304607,2023-07-05 05:00:00,10.9,91,18.8,1006.5,0.0,4.9
W1304607_2023070506,1304607,2023-07-05 06:00:00,11.2,90,18.6,1007.1,0.0,5.9
W1304607_2023070507,1304607,2023-07-05 07:00:00,12.3,89,16.2,1007.6,0.0,6.9
W1304607_2023070508,1304607,2023-07-05 08:00:00,13.7,84,17.7,1008.2,0.0,7.7
W1304607_2023070509,1304607,2023-07-05 09:00:00,15.5,76,19.4,1008.6,0.0,5.6
W1304607_2023070510,1304607,2023-07-05 10:00:00,17.0,68,20.5,1008.9,0.0,1.8
W1304607_2023070511,1304607,2023-07-05 11:00:00,17.8,64,19.9,1009.4,0.0,2.4
W1304607_2023070512,1304607,2023-07-05 12:00:00,18.7,61,19.6,1009.8,0.0,0.7
W1304607_2023070513,1304607,2023-07-05 13:00:00,17.5,64,15.8,1010.9,0.0,0.2
W1304607_2023070514,1304607,2023-07-05 14:00:00,18.0,61,21.1,1011.1,0.3,1.1
W1304607_2023070515,1304607,2023-07-05 15:00:00,19.1,53,20.9,1011.2,0.0,6.7
W1304607_2023070516,1304607,2023-07-05 16:00:00,19.1,50,22.0,1011.6,0.0,5.5
W1304607_2023070517,1304607,2023-07-05 17:00:00,19.2,48,22.3,1011.6,0.0,8.2
W1304607_2023070518,1304607,2023-07-05 18:00:00,19.0,49,21.6,1011.5,0.0,5.6
W1304607_2023070519,1304607,2023-07-05 19:00:00,18.6,52,17.3,1011.7,0.0,3.7
W1304607_2023070520,1304607,2023-07-05 20:00:00,17.7,56,13.0,1012.0,0.0,4.2
W1304607_2023070521,1304607,2023-07-05 21:00:00,16.3,60,11.4,1012.5,0.0,3.7
W1304607_2023070522,1304607,2023-07-05 22:00:00,15.3,63,14.0,1013.4,0.0,2.0
W1304607_2023070523,1304607,2023-07-05 23:00:00,14.1,69,12.2,1013.9,0.0,4.0
W1304607_2023070600,1304607,2023-07-06 00:00:00,13.3,71,12.4,1014.2,0.0,3.4
W1304607_2023070601,1304607,2023-07-06 01:00:00,13.1,77,13.2,1014.4,0.0,1.8
W1304607_2023070602,1304607,2023-07-06 02:00:00,12.4,82,12.8,1014.5,0.0,3.1
W1304607_2023070603,1304607,2023-07-06 03:00:00,12.0,86,11.7,1014.5,0.0,4.2
W1304607_2023070604,1304607,2023-07-06 04:00:00,11.5,90,10.0,1014.4,0.0,3.0
W1304607_2023070605,1304607,2023-07-06 05:00:00,11.1,93,9.2,1014.5,0.0,3.2
W1304607_2023070606,1304607,2023-07-06 06:00:00,12.0,90,10.2,1014.7,0.0,3.7
W1304607_2023070607,1304607,2023-07-06 07:00:00,13.6,84,9.7,1015.0,0.0,1.1
W1304607_2023070608,1304607,2023-07-06 08:00:00,15.3,78,11.1,1015.2,0.0,8.3
W1304607_2023070609,1304607,2023-07-06 09:00:00,16.8,70,13.2,1015.3,0.0,4.5
W1304607_2023070610,1304607,2023-07-06 10:00:00,18.1,62,14.7,1015.3,0.0,7.1
W1304607_2023070611,1304607,2023-07-06 11:00:00,18.5,58,15.6,1015.4,0.0,7.5
W1304607_2023070612,1304607,2023-07-06 12:00:00,19.6,52,16.9,1015.3,0.0,2.5
W1304607_2023070613,1304607,2023-07-06 13:00:00,19.9,49,14.0,1015.4,0.0,8.0
W1304607_2023070614,1304607,2023-07-06 14:00:00,20.6,46,15.8,1015.1,0.0,6.6
W1304607_2023070615,1304607,2023-07-06 15:00:00,20.5,49,17.1,1014.9,0.0,5.5
W1304607_2023070616,1304607,2023-07-06 16:00:00,21.0,47,15.1,1014.7,0.0,3.9
W1304607_2023070617,1304607,2023-07-06 17:00:00,20.5,48,19.4,1014.6,0.0,4.1
W1304607_2023070618,1304607,2023-07-06 18:00:00,19.8,47,17.7,1014.8,0.0,4.8
W1304607_2023070619,1304607,2023-07-06 19:00:00,19.3,48,13.8,1014.8,0.0,6.2
W1304607_2023070620,1304607,2023-07-06 20:00:00,18.2,58,6.9,1014.8,0.0,8.0
W1304607_2023070621,1304607,2023-07-06 21:00:00,16.4,64,9.7,1015.1,0.0,8.1
W1304607_2023070622,1304607,2023-07-06 22:00:00,15.3,67,10.1,1015.5,0.0,6.7
W1304607_2023070623,1304607,2023-07-06 23:00:00,14.3,70,8.3,1015.9,0.0,3.8
W1304607_2023070700,1304607,2023-07-07 00:00:00,13.5,74,8.4,1016.1,0.0,4.5
W1304607_2023070701,1304607,2023-07-07 01:00:00,13.2,77,9.2,1015.9,0.0,4.4
W1304607_2023070702,1304607,2023-07-07 02:00:00,12.5,81,8.8,1016.0,0.0,5.0
W1304607_2023070703,1304607,2023-07-07 03:00:00,12.3,80,8.9,1016.0,0.0,6.7
W1304607_2023070704,1304607,2023-07-07 04:00:00,11.6,84,6.2,1015.5,0.0,7.7
W1304607_2023070705,1304607,2023-07-07 05:00:00,10.9,88,7.1,1015.4,0.0,9.0
W1304607_2023070706,1304607,2023-07-07 06:00:00,12.6,85,6.2,1015.6,0.0,8.1
W1304607_2023070707,1304607,2023-07-07 07:00:00,14.8,80,6.1,1015.7,0.0,8.8
W1304607_2023070708,1304607,2023-07-07 08:00:00,17.2,74,5.8,1015.7,0.0,10.3
W1304607_2023070709,1304607,2023-07-07 09:00:00,19.6,69,6.9,1015.6,0.0,
W1304607_2023070710,1304607,2023-07-07 10:00:00,21.5,63,8.8,1015.7,0.0,8.6
W1304607_2023070711,1304607,2023-07-07 11:00:00,23.2,58,8.8,1015.6,0.0,6.0
W1304607_2023070712,1304607,2023-07-07 12:00:00,24.7,53,9.9,1015.4,0.0,6.5
W1304607_2023070713,1304607,2023-07-07 13:00:00,26.5,43,12.5,1014.6,0.0,4.5
W1304607_2023070714,1304607,2023-07-07 14:00:00,27.2,38,15.4,1014.4,0.0,10.1
W1304607_2023070715,1304607,2023-07-07 15:00:00,27.5,38,16.7,1014.2,0.0,8.6
W1304607_2023070716,1304607,2023-07-07 16:00:00,27.2,38,16.8,1013.8,0.0,5.9
W1304607_2023070717,1304607,2023-07-07 17:00:00,27.1,40,13.9,1013.4,0.0,7.8
W1304607_2023070718,1304607,2023-07-07 18:00:00,26.9,40,14.2,1013.2,0.0,9.2
W1304607_2023070719,1304607,2023-07-07 19:00:00,26.2,45,9.7,1013.0,0.0,12.2
W1304607_2023070720,1304607,2023-07-07 20:00:00,23.8,55,10.5,1013.1,0.0,
W1304607_2023070721,1304607,2023-07-07 21:00:00,21.7,58,15.7,1013.2,0.0,
W1304607_2023070722,1304607,2023-07-07 22:00:00,20.3,59,13.2,1013.2,0.0,
W1304607_2023070723,1304607,2023-07-07 23:00:00,19.8,62,12.1,1013.2,0.0,
W1304607_2023070800,1304607,2023-07-08 00:00:00,20.1,63,14.0,1013.0,0.0,
W1304607_2023070801,1304607,2023-07-08 01:00:00,19.5,68,13.0,1012.6,0.0,
W1304607_2023070802,1304607,2023-07-08 02:00:00,19.5,68,13.0,1012.2,0.0,
W1304607_2023070803,1304607,2023-07-08 03:00:00,19.4,67,13.7,1011.9,0.0,
W1304607_2023070804,1304607,2023-07-08 04:00:00,19.0,68,13.7,1011.8,0.0,
W1304607_2023070805,1304607,2023-07-08 05:00:00,18.7,69,13.6,1012.0,0.0,
W1304607_2023070806,1304607,2023-07-08 06:00:00,19.3,71,14.3,1011.8,0.0,
W1304607_2023070807,1304607,2023-07-08 07:00:00,20.7,71,12.5,1012.2,0.0,
W1304607_2023070808,1304607,2023-07-08 08:00:00,22.4,69,8.1,1012.7,0.0,
W1304607_2023070809,1304607,2023-07-08 09:00:00,24.1,65,7.3,1013.0,0.0,
W1304607_2023070810,1304607,2023-07-08 10:00:00,25.1,62,9.2,1013.4,0.1,
W1304607_2023070811,1304607,2023-07-08 11:00:00,21.6,80,12.9,1014.9,3.1,
W1304607_2023070812,1304607,2023-07-08 12:00:00,20.5,85,7.5,1014.8,1.1,
W1304607_2023070813,1304607,2023-07-08 13:00:00,24.5,63,10.6,1014.9,0.0,
W1304607_2023070814,1304607,2023-07-08 14:00:00,24.9,62,4.4,1015.2,0.1,
W1304607_2023070815,1304607,2023-07-08 15:00:00,22.9,74,5.4,1015.8,2.0,
W1304607_2023070816,1304607,2023-07-08 16:00:00,22.3,81,5.8,1015.6,0.9,
W1304607_2023070817,1304607,2023-07-08 17:00:00,23.6,72,1.4,1014.9,0.1,
W1304607_2023070818,1304607,2023-07-08 18:00:00,24.1,70,3.8,1014.9,0.0,
W1304607_2023070819,1304607,2023-07-08 19:00:00,24.0,70,3.8,1015.0,0.0,
W1304607_2023070820,1304607,2023-07-08 20:00:00,23.2,75,4.4,1015.2,0.0,
W1304607_2023070821,1304607,2023-07-08 21:00:00,19.9,89,7.2,1015.2,2.3,
W1304607_2023070822,1304607,2023-07-08 22:00:00,18.8,94,4.3,1015.8,0.0,
W1304607_2023070823,1304607,2023-07-08 23:00:00,18.5,95,6.6,1016.4,0.1,
W1304607_2023070900,1304607,2023-07-09 00:00:00,18.4,90,9.8,1016.8,0.0,
W1304607_2023070901,1304607,2023-07-09 01:00:00,18.3,93,8.6,1016.3,0.0,
W1304607_2023070902,1304607,2023-07-09 02:00:00,16.6,97,6.7,1016.7,0.0,
W1304607_2023070903,1304607,2023-07-09 03:00:00,17.0,97,6.8,1017.0,0.0,
W1304607_2023070904,1304607,2023-07-09 04:00:00,17.0,96,6.6,1016.9,0.0,
W1304607_2023070905,1304607,2023-07-09 05:00:00,15.7,97,4.9,1017.0,0.0,
W1304607_2023070906,1304607,2023-07-09 06:00:00,16.3,95,8.0,1017.5,0.0,
W1304607_2023070907,1304607,2023-07-09 07:00:00,17.4,87,5.5,1017.4,0.0,
W1304607_2023070908,1304607,2023-07-09 08:00:00,18.5,79,4.6,1017.5,0.0,6.3
W1304607_2023070909,1304607,2023-07-09 09:00:00,19.4,71,11.4,1018.3,0.0,7.8
W1304607_2023070910,1304607,2023-07-09 10:00:00,17.2,71,11.3,1019.2,2.6,6.6
